-0.000572,0.018116,0.779412,-0.004560,-0.001099,-0.685536,0.728024,-0.004827,0.106608,-0.025345,0.171499,-0.149837,-0.108727,0.075582,-0.085627,-0.118642,0.123022,-0.208415,0.121799,-0.045780,0.022636,0.109880,-0.049093,0.210770,-0.733103,1.156401,0.004411,-0.002848,0.084303,0.068828,-0.158009,0.396344,1.068395,-0.166620,-0.000102,-0.138950
-0.000561,0.018093,0.779454,-0.004586,-0.000982,-0.685572,0.727990,-0.004660,0.106901,-0.025480,0.170875,-0.149566,-0.109779,0.075443,-0.085372,-0.118642,0.123024,-0.208321,0.121239,-0.045642,0.022791,0.109545,-0.049179,0.210644,-0.733169,1.156631,0.004791,-0.002847,0.084818,0.068624,-0.158036,0.396419,1.068657,-0.167343,0.000488,-0.138836
-0.000542,0.017929,0.779426,-0.004615,-0.000848,-0.685607,0.727957,-0.004525,0.107232,-0.025647,0.170234,-0.149275,-0.110947,0.075270,-0.085082,-0.118648,0.123036,-0.208217,0.120626,-0.045508,0.022949,0.109200,-0.049233,0.210583,-0.733223,1.156784,0.005161,-0.002843,0.085349,0.068423,-0.158047,0.396494,1.068915,-0.168030,0.001080,-0.138712
-0.000529,0.017817,0.779423,-0.004630,-0.000755,-0.685644,0.727922,-0.004289,0.107478,-0.025744,0.169533,-0.148968,-0.111884,0.075157,-0.084872,-0.118640,0.123043,-0.208146,0.120122,-0.045446,0.023110,0.108817,-0.049248,0.210383,-0.733277,1.157054,0.005533,-0.002816,0.085895,0.068097,-0.158062,0.396693,1.069368,-0.168741,0.001670,-0.138656
-0.000527,0.017937,0.779373,-0.004660,-0.000724,-0.685673,0.727895,-0.004131,0.107594,-0.025769,0.169375,-0.148979,-0.112261,0.075213,-0.084777,-0.118659,0.123049,-0.208171,0.119877,-0.045356,0.023213,0.108675,-0.049297,0.210319,-0.733254,1.157116,0.006081,-0.002645,0.086221,0.068004,-0.158064,0.396727,1.069471,-0.169761,0.002163,-0.138761
-0.000437,0.017848,0.779263,-0.004691,-0.000824,-0.685693,0.727876,-0.003925,0.107488,-0.025635,0.169749,-0.149320,-0.111786,0.075552,-0.084875,-0.118699,0.123055,-0.208354,0.120025,-0.045329,0.023285,0.108801,-0.049373,0.210189,-0.733036,1.157141,0.006955,-0.002257,0.086332,0.068052,-0.158060,0.396655,1.069373,-0.171253,0.002589,-0.139107
-0.000441,0.017709,0.779218,-0.004738,-0.001002,-0.685705,0.727864,-0.003629,0.107227,-0.025390,0.170387,-0.149837,-0.110706,0.076145,-0.085103,-0.118766,0.122944,-0.208581,0.120450,-0.045313,0.023297,0.109139,-0.049510,0.210098,-0.732724,1.157136,0.008053,-0.001736,0.086258,0.068232,-0.158053,0.396484,1.069068,-0.173072,0.002960,-0.139608
-0.000472,0.017665,0.779230,-0.004769,-0.001194,-0.685716,0.727853,-0.003430,0.106918,-0.025141,0.171232,-0.150464,-0.109486,0.076629,-0.085389,-0.118817,0.123072,-0.208952,0.120949,-0.045346,0.023311,0.109549,-0.049714,0.209915,-0.732134,1.157175,0.009354,-0.001224,0.086081,0.068374,-0.158042,0.396192,1.068749,-0.175042,0.003242,-0.140138
-0.000454,0.017658,0.779255,-0.004774,-0.001306,-0.685730,0.727839,-0.003355,0.106688,-0.024989,0.171908,-0.150970,-0.108596,0.076974,-0.085604,-0.118848,0.123087,-0.209181,0.121315,-0.045334,0.023333,0.109665,-0.049804,0.209794,-0.731853,1.157163,0.010204,-0.000855,0.086000,0.068513,-0.158038,0.396133,1.068579,-0.176506,0.003418,-0.140690
-0.000435,0.017579,0.779284,-0.004719,-0.001325,-0.685747,0.727824,-0.003338,0.106556,-0.024966,0.172048,-0.151133,-0.108201,0.077049,-0.085745,-0.118828,0.123083,-0.209285,0.121507,-0.045227,0.023337,0.109477,-0.049867,0.209762,-0.731820,1.157145,0.010617,-0.000723,0.085986,0.068523,-0.158041,0.396184,1.068643,-0.177436,0.003433,-0.141214
-0.000368,0.017497,0.779295,-0.004631,-0.001280,-0.685768,0.727804,-0.003508,0.106473,-0.025026,0.172187,-0.151259,-0.108038,0.076945,-0.085853,-0.118769,0.123081,-0.209318,0.121628,-0.045303,0.023420,0.108997,-0.049773,0.209584,-0.731608,1.157178,0.010963,-0.000685,0.086000,0.068605,-0.158074,0.396681,1.068819,-0.178153,0.003323,-0.141991
-0.000380,0.017453,0.779291,-0.004534,-0.001224,-0.685788,0.727786,-0.003631,0.106402,-0.025100,0.172142,-0.151292,-0.107930,0.076806,-0.085951,-0.118720,0.123077,-0.209336,0.121701,-0.045264,0.023446,0.108519,-0.049747,0.209526,-0.731614,1.157188,0.011070,-0.000734,0.086024,0.068587,-0.158094,0.396977,1.069062,-0.178653,0.003159,-0.142567
-0.000411,0.017286,0.779257,-0.004469,-0.001194,-0.685810,0.727766,-0.003674,0.106320,-0.025122,0.172158,-0.151400,-0.107699,0.076757,-0.086046,-0.118712,0.123082,-0.209389,0.121746,-0.045261,0.023442,0.108169,-0.049757,0.209497,-0.731649,1.157185,0.011101,-0.000736,0.086105,0.068574,-0.158109,0.397186,1.069185,-0.179036,0.003070,-0.142895
-0.000469,0.017219,0.779297,-0.004418,-0.001206,-0.685840,0.727738,-0.003713,0.106212,-0.025074,0.172429,-0.151721,-0.107186,0.076825,-0.086146,-0.118787,0.123055,-0.209478,0.121770,-0.045529,0.023421,0.107761,-0.049669,0.209425,-0.731823,1.157281,0.010910,-0.000670,0.086366,0.068519,-0.158147,0.397729,1.069406,-0.179179,0.003090,-0.143045
-0.000422,0.017125,0.779253,-0.004392,-0.001240,-0.685878,0.727702,-0.003751,0.106089,-0.024986,0.172886,-0.152197,-0.106522,0.076928,-0.086252,-0.118904,0.123096,-0.209625,0.121762,-0.045763,0.023365,0.107540,-0.049720,0.209406,-0.732024,1.157349,0.010753,-0.000570,0.086655,0.068403,-0.158161,0.397920,1.069535,-0.179433,0.003160,-0.142903
-0.000489,0.017040,0.779222,-0.004364,-0.001285,-0.685906,0.727676,-0.003725,0.105991,-0.024901,0.173216,-0.152585,-0.105970,0.077058,-0.086327,-0.119014,0.123107,-0.209755,0.121714,-0.045963,0.023304,0.107342,-0.049793,0.209403,-0.732226,1.157450,0.010390,-0.000521,0.086912,0.068296,-0.158166,0.398036,1.069640,-0.179433,0.003190,-0.142618
-0.000414,0.016996,0.779233,-0.004354,-0.001294,-0.685907,0.727675,-0.003678,0.105950,-0.024874,0.173354,-0.152768,-0.105794,0.077149,-0.086342,-0.119066,0.123122,-0.209850,0.121615,-0.046064,0.023287,0.107110,-0.049917,0.209408,-0.732547,1.157649,0.009510,-0.000614,0.087035,0.068252,-0.158173,0.398157,1.069726,-0.178959,0.003082,-0.142253
